id;date;text,hashtags;permalink
;2018-01-31 23:38;"After 3 months @ lenovo accepted to refund me the computer (that I'll return), in "Lenovo bucks" (managed by wirecard). But the Lenovo website rejects the wirecard, the sales number to buy by phone is bogus, and each of Lenovo and wirecard tell me to contact the other.";;"958831954551558144";https://twitter.com/Ngnghm/status/958831954551558144
;2018-01-31 23:08;"The SSD isn't visible in Ubuntu installation. Researching online suggests this is a bios limitation as you have separate Linux bios for other products. Just not this one. Can I speak with somebody technical? Happy to come on the phone and chat.";;"958824299946807297";https://twitter.com/DaimenWorrall/status/958824299946807297
;2018-01-31 18:37;"lol had to wipe my phone because of so many glitches. thanks @ lenovo @ MotorolaUS. keeps ghost pressing the back and home buttons without prompting. # MotoXPure";#;"958756024852377601";https://twitter.com/jessonmission/status/958756024852377601
;2018-01-31 17:42;"Must by nice to have working laptop...i have forgotten what that feels like since you wont fix my laptop thats under warranty and wont send the gift card to purchase a replacement as promised and your staff wont answer the phone and you wont respond to my messages.";;"958742211356708865";https://twitter.com/stephaniebent/status/958742211356708865
;2018-01-31 16:36;"Remember when Motorola produced vanilla Android phones? RIP. Shoutout to Lenovo for letting Amazon take over and make Alexa mods and Prime exclusive phones. I give it a year til Moto division is absorbed by Amazon altogether.";;"958725756552667136";https://twitter.com/lordginger__/status/958725756552667136
;2018-01-31 16:35;"Lenovo K3 Compatible Bluetooth Smart Watch Phone With Camera and Sim Card Support With Apps like Fac... http://www.shivnyalifestyle.com/todaysdeal/lenovo-k3-compatible-bluetooth-smart-watch-phone-with-camera-and-sim-card-support-with-apps-like-fac/ …";;"958725330092613633";https://twitter.com/shivnyalifestyl/status/958725330092613633
;2018-01-31 15:33;"Latest post (Intex Aqua Prime 4GCompatible Bluetooth Smart Watch All Apple iPhone, Samsung , Lenovo, XIOMI, REDMI Oppo, VIVO, Motorola,IOS, Windows All 2G,3G,4G Phone With Camera and Sim Card Support With Apps like Facebook ...) has been published on - http://jobsnow.ind.in/intex-aqua-prime-4gcompatible-bluetooth-smart-watch-all-apple-iphone-samsung-lenovo-xiomi-redmi-oppo-vivo-motorolaios-windows-all-2g3g4g-phone-with-camera-and-sim-card-support-with-apps-lik/ …pic.twitter.com/VMFrZvTY6D";;"958709761549062144";https://twitter.com/naukrinow/status/958709761549062144
;2018-01-31 13:35;"Qualcomm’s $2 billion 5G deal will power 2019 Lenovo, Oppo, Vivo, and Xiaomi phones https://venturebeat.com/2018/01/25/qualcomms-2-billion-5g-deal-will-power-2019-lenovo-oppo-vivo-and-xiaomi-phones/ … via @ VentureBeat";;"958680166993154048";https://twitter.com/Amazetbm1/status/958680166993154048
;2018-01-31 12:22;"Qualcomm’s $2 billion 5G deal will power 2019 Lenovo, Oppo, Vivo, and Xiaomi phones https://venturebeat.com/2018/01/25/qualcomms-2-billion-5g-deal-will-power-2019-lenovo-oppo-vivo-and-xiaomi-phones/ … via @ VentureBeat";;"958661703620636673";https://twitter.com/sudhanshu602/status/958661703620636673
;2018-01-31 09:16;"Dear @ Lenovo_in r u remembered u launched # k8plus bcoz still my phone on September 17 security patch.r u really a serious about yr product or just enjoying a sale money and forget http://users.so careless Never buy any lenovo product in future.";#;"958615076272988166";https://twitter.com/iiiKalpesh/status/958615076272988166
;2018-01-31 07:34;"And I don't have lock icon on my 8.1.1 phone. Is it a Lenovo thing?";;"958589279055343617";https://twitter.com/Clifford_Kleiss/status/958589279055343617
;2018-01-31 06:58;"After buying Motorola's phone division (later selling it to Lenovo), Google buys a stake in HTC to try again and defy the Mythical Man Month https://www.bloomberg.com/news/articles/2018-01-30/google-is-designing-more-in-house-phone-chips-to-take-on-apple … It feels like Google has finally completed its transformation into IBM";;"958580146210000896";https://twitter.com/alfiedotwtf/status/958580146210000896
;2018-01-31 06:42;"Qualcomm’s $2 billion 5G deal will power 2019 Lenovo, Oppo, Vivo, and Xiaomi phones https://venturebeat.com/2018/01/25/qualcomms-2-billion-5g-deal-will-power-2019-lenovo-oppo-vivo-and-xiaomi-phones/ … vía @ VentureBeat";;"958576288264007681";https://twitter.com/jpu19/status/958576288264007681
;2018-01-31 06:00;"I purchased # motog5splus phone 2 months back from the market. I was going through # flipkart and found out that my phone has different specification from phone available online but has same price, how it is possible, I felt cheated. I need an answer # Motorola # Lenovo # motoindiapic.twitter.com/GxcbFzUnmg";# # # # #;"958565518331535367";https://twitter.com/anujaatchauhan/status/958565518331535367
;2018-01-31 05:11;"@ Flipkart Terrible service. Ordered a Lenovo Z2 plus - had a touch problem(2h use). Technician (Satish from Jeeves) visits and phone has issues in his hands also but updates it as issue resolved and no replacement required. Had to fight to get anthr visit. Hope to close soon";;"958553338814984193";https://twitter.com/Swathi59956082/status/958553338814984193
;2018-01-31 04:23;"@ motorolaindia @ Moto_Support @ MotorolaUS Moto G5 Plus released almost year back and there is no major update to the phone. Still stuck at 7.0. Lenovo/Moto working on new (same) models and forgot customer service and Software updates. Sad part of Moto.";;"958541237010751490";https://twitter.com/ArunSannakki/status/958541237010751490
;2018-01-31 03:27;"Qualcomm’s $2 billion 5G deal will power 2019 Lenovo, Oppo, Vivo, and Xiaomi phones https://venturebeat.com/2018/01/25/qualcomms-2-billion-5g-deal-will-power-2019-lenovo-oppo-vivo-and-xiaomi-phones/ … via @ VentureBeat";;"958527032283017218";https://twitter.com/mera_gustavo/status/958527032283017218
;2018-01-31 00:32;"I Have a Lenovo pc. I installed a Microsoft wireless keyboard and mouse and the entirety works first-class. However, when I unplug the USB wi-fi thingie in order that I can take the computer with me at the.Lenovo assists phone range & technical customer support for fast assist @pic.twitter.com/qQaLVwPqDz";;"958483025037287426";https://twitter.com/johnshendavid/status/958483025037287426
;2018-01-30 23:56;"Conference Call / Group Call for Lenovo K6 note, K5 Note, K3 note, and for every phone http://viralgohil.com/conference-call-group-call-for-lenovo-k6-note-k5-note-k3-note-and-for-every-phone/ …";;"958474134698283008";https://twitter.com/thanhduongkg/status/958474134698283008
;2018-01-30 23:46;"All this chatter about how Huawei phones can't make inroads in the US market because of security concerns with the Chinese government... yet another Chinese company (Lenovo) makes all Motorola phones and no one seems to care.";;"958471547542560768";https://twitter.com/JemMatzan/status/958471547542560768
;2018-01-30 22:10;"Qualcomm To Collaborate On 5G Phones With Lenovo, Vivo, Xiaomi, And Others http://ow.ly/me2I30i5STp";;"958447270139191301";https://twitter.com/MobileIDWorld/status/958447270139191301
;2018-01-30 20:49;"Latest post (Samsung Galaxy Y TV S5367 GT350 Compatible Bluetooth Smart Watch All Apple iPhone, Samsung , Lenovo, XIOMI, REDMI Oppo, VIVO, Motorola,IOS, Windows All 3G,4G Phone With Camera and Sim Card Support With Apps like ...) has been published on - http://jobsnow.ind.in/samsung-galaxy-y-tv-s5367-gt350-compatible-bluetooth-smart-watch-all-apple-iphone-samsung-lenovo-xiomi-redmi-oppo-vivo-motorolaios-windows-all-3g4g-phone-with-camera-and-sim-card-support-wit/ …pic.twitter.com/V1Mvrof52d";;"958426894138974208";https://twitter.com/naukrinow/status/958426894138974208
;2018-01-30 20:37;"@ lenovo @ motorolaindia Plz don't buy this phone, After the purchase of 2 months its start giving problem and battery has worst backup. And, after sale service is the one of the worst customer support from service centre. So plz don't buy Moto phone it's totally waste of money.";;"958424056369266688";https://twitter.com/tusharshar/status/958424056369266688
;2018-01-30 14:50;"Qualcomm To Collaborate On 5G Phones With Lenovo, Vivo, Xiaomi, And Others http://ow.ly/yjQO30i4EnY";;"958336550013726720";https://twitter.com/MobileIDWorld/status/958336550013726720
;2018-01-30 12:09;"Bro.. dont buy moto phone again or dont suggest anyone to buy motophone... Coz moto is busy in launching new phone again and again, and not takeing care of its existing phone software updates...";;"958296113429098496";https://twitter.com/ipremprince/status/958296113429098496
;2018-01-30 10:56;"The warranty does not cover any physical damage. Pls refer http://lnv.gy/2nrMczZ (please see "What this Warranty Does not Cover") and http://lnv.gy/2nrMd71 . Are you able to call our phone support? They provide a ref number for the call or you can ask. -Maru_Lenovo";;"958277731313160195";https://twitter.com/LenovoSupport/status/958277731313160195
;2018-01-30 10:21;"@ lenovo @ lenovocanada @ LenovoSupport It's been a week and a half now and I still have not being contacted by senior management like promised over the phone. Can I get a reply already? Thanks.";;"958268937707307009";https://twitter.com/GaminGastronomy/status/958268937707307009
;2018-01-30 08:59;"Hi! There is no news as of yet. As previously mentioned, we’re implementing essential patches as new security issues emerge, we'll evaluate them and update your phone as needed. Reggie_Lenovo";;"958248228964700160";https://twitter.com/lenovo_UKI/status/958248228964700160
;2018-01-30 06:28;"Can you DM us the copy of the receipt and I will have to contact our regional team regarding check where you can bring the external hard drive. Also, provide the needed information below. Jan_Lenovo Customer’s Name: Date of purchase: Email address: Phone no:";;"958210238934548482";https://twitter.com/LenovoSupport/status/958210238934548482
;2018-01-30 06:20;"On this note do not buy Lenovo and Huawei phones and computers. They do the same";;"958208161231466496";https://twitter.com/decryptory/status/958208161231466496
;2018-01-30 06:00;"Lenovo A7700 Compatible Bluetooth Smart Watch Phone With Camera and Sim Card Support With Apps like ... Price: (as of - Details) Specifications: CPU: MTK6261 Dual Bluetooth: Bluetooth 3.0 & http://www.shivnyalifestyle.com/todaysdeal/lenovo-a7700-compatible-bluetooth-smart-watch-phone-with-camera-and-sim-card-support-with-apps-like/ …";;"958203328789348353";https://twitter.com/shivnyalifestyl/status/958203328789348353
;2018-01-30 02:27;"Yea now that I think of it....my laptop that melted and fried itself before I got my new lenovo was also a lenovo....my phone rn is also lenovo, which I got after my last lenovo phone died 3x...LMAO";;"958149714603540481";https://twitter.com/cheppoly/status/958149714603540481
;2018-01-29 22:59;"Latest post (Huawei Honor 8 Compatible Y1 Bluetooth Smart Watch All Apple iPhone, Samsung , Lenovo, XIOMI, REDMI Oppo, VIVO, Motorola,IOS, Windows All 3G,4G Phone With Camera and Sim Card Support With Apps like Facebook and ...) has been published on - http://jobsnow.ind.in/huawei-honor-8-compatible-y1-bluetooth-smart-watch-all-apple-iphone-samsung-lenovo-xiomi-redmi-oppo-vivo-motorolaios-windows-all-3g4g-phone-with-camera-and-sim-card-support-with-apps-like-fa/ …pic.twitter.com/XvnPwhtCbn";;"958097245387112449";https://twitter.com/naukrinow/status/958097245387112449
;2018-01-29 22:52;"Could you send us the following details of your order thru DM? Order number, email address, name and phone number for us to check? -Jerry_Lenovo";;"958095410018635776";https://twitter.com/lenovo/status/958095410018635776
;2018-01-29 20:49;""All a big misunderstanding, folks. How about we comp you for the inconvenience with a full suite of Lenovo hardware and Moto phones, how about that, huh?"";;"958064626507370496";https://twitter.com/ej_eugensohn/status/958064626507370496
;2018-01-29 20:45;"# Tech # News Moto G6 and G6 Plus will feature dual-camera array and FHD+ displays - Lenovo might launch as many as three new Moto G series phones next year: The Moto G6, G6 Plus, and G6 Play. Here's what we know so far about the phones' specs, designs,... http://ow.ly/99IA50gioHu";# #;"958063572671746048";https://twitter.com/MarketingGurus2/status/958063572671746048
;2018-01-29 18:50;"Qualcomm To Collaborate On 5G Phones With Lenovo, Vivo, Xiaomi, And Others http://ow.ly/aNUg30i4bDY";;"958034559190421505";https://twitter.com/MobileIDWorld/status/958034559190421505
