id;date;text,hashtags;permalink
;2017-11-30 20:33;"Flipkart Big Freedom Day Sale 2017 Dates Revealed: Offers on iPhone 6, Moto, Lenovo Phones, and More https://goo.gl/8jfBnr # DRUVAAN";#;"936317338202312704";https://twitter.com/Druvaan/status/936317338202312704
;2017-11-30 18:54;"This is a Lenovo Moto G5+ refurb from Best Buy. I'd suggest not getting a Moto G5+. The voice volume on phone calls is too low and not adjustable. I have to use the speakerphone to be able to hear well. The per-call adjustment is not adequate, & there's no permanent adjustment.";;"936292443129106432";https://twitter.com/ChuckBaggett/status/936292443129106432
;2017-11-30 18:24;"@ LeeQVC Hi Lee I have a question regarding the Lenovo Android book purchased through QVC. At the moment, U tube, Messenger and facebook appear as if on a mobile phone. is it possible to view these full screen Thank you H @ HopkinsHoward";;"936284741753606144";https://twitter.com/HopkinsHoward/status/936284741753606144
;2017-11-30 17:23;"Absolutely man! I mean August security patch? This is end Nov! And all phone manufacturers have released Oct (even Nov) updates! @ Lenovo_in has ruined @ motorolaindia.";;"936269435622514689";https://twitter.com/rajiv_cal/status/936269435622514689
;2017-11-30 13:54;"Hi, sorry for the delay. We also provide support here. Could you DM us your order number and your email address/phone number? Let's pair up in DM to get to the bottom of these issue. Thanks, -Jim_Lenovo https://twitter.com/messages/compose?recipient_id=3116033148 …";;"936216774978174976";https://twitter.com/LenovoSupport/status/936216774978174976
;2017-11-30 12:03;"Hi Afaq! Sure we can check it for you, but we will need the phone number and email associated with the order. You can send the following information via DM. Alternatively, you can also check the order on this page http://lnv.gy/2BxW41o . Reggie_Lenovo https://twitter.com/messages/compose?recipient_id=1566608652 …";;"936188810781712384";https://twitter.com/lenovohelp/status/936188810781712384
;2017-11-30 11:39;"@ Lenovo_in very bad customer service in the Varanasi authorized service centre. Taken my mobile 5 times there and the mic issue still exists. It's a new phone in warranty.";;"936182814030155776";https://twitter.com/trish3192/status/936182814030155776
;2017-11-30 10:00;"When i ask after 1 hour of waiting they told me it will be done till evening they did not even connect my phone for update they just kept and wastes my time this is the way u deal with your customer will never ever buy any lenovo product";;"936157942197379072";https://twitter.com/sagarwin4/status/936157942197379072
;2017-11-30 08:25;"I have owned G1 , G2(exchanged for a G3) , G3 got stolen and got a G⁴ Plus and it's the only phone in the G line-up that made my life a mess by having some or the other issue. Lenovo has killed Motorola.";;"936134009314091008";https://twitter.com/CulerOver9000/status/936134009314091008
;2017-11-29 20:19;"I have to do everything on my phone now, since my computer is messed up (it’s a 2 year old Lenovo all in one....shouldn’t be running so slow and not letting me edit). I just can’t get motivated to edit videos on my phone.";;"935951267612037122";https://twitter.com/thecorvensthree/status/935951267612037122
;2017-11-29 18:25;"still weird to turn on the phone and see "Motorola: a Lenovo Company"";;"935922752938266625";https://twitter.com/JCMendoza_/status/935922752938266625
;2017-11-29 17:53;"acer predator sounds kinda useful but who knows but bh lenovo both laptops and phone sucks so bad why do they even exist";;"935914620434264064";https://twitter.com/sweethelltrash/status/935914620434264064
;2017-11-29 14:47;"Quite disappointed with the new update. Needs patches to be fixed. Battery dip. App freezing. App asked to close. Phone overheating and there's more.";;"935867819165589504";https://twitter.com/Joel_simeon/status/935867819165589504
;2017-11-29 13:46;"Momo and Lala Leather Bucket Bag https://quickmarket.ng/ad/momo-and-lala-leather-bucket-bag-2/ … # computervillage # kaduna # rivers # phones # samsung # iphone # ads # freeads # naija # lekki # anambra # aba # lenovo # hp # macbook # fashion # electronics # automobile # tokunbo # nigerianused # londonused # ukused # ukusedcars # tokunbocars";# # # # # # # # # # # # # # # # # # # # # # # #;"935852558186360832";https://twitter.com/QuickMarketng/status/935852558186360832
;2017-11-29 13:35;"Lenovo Smart Cast: Projector phone fun and gimmicks http://www.pocket-lint.com/news/134042-lenovo-smart-cast-projector-phone-fun-and-gimmicks … via @ Pocketlint";;"935849573398011904";https://twitter.com/samadulmallick2/status/935849573398011904
;2017-11-29 11:13;"@ LenovoMobileIN I have a set of lenovo A6000 it have a problem and that is when I start my phone it restart again and again and cannot be start kindly suggest me for this";;"935813975878619137";https://twitter.com/ManpreetGarry22/status/935813975878619137
;2017-11-29 11:12;"@ LenovoMobileIN I have a set of lenovo A6000 it have a problem and that is when I start my phone it restart again and again and cannot be start kindly suggest me for this.I live in Ludhiana punjab";;"935813811889672192";https://twitter.com/ManpreetGarry22/status/935813811889672192
;2017-11-29 10:47;"@ Pehredar I am facing issue with my dead phone (Lenovo K8 note) bought from amazon.in, The phone is due for return since last month and amazon pick up person refused to pick the phone. I tried to call amazon customer care and every time they start with new pickup request.";;"935807411524390912";https://twitter.com/kanherepratik/status/935807411524390912
;2017-11-29 09:35;"I last chagered my phone was yesterday and now u can see on a typical day use it doesn't give me the battery backup u said minimum 14hr of backup I am not at all happy with my smartphone. I will charge the phone as u said pic.twitter.com/XEwEgvCf3r";;"935789368702390272";https://twitter.com/Kovvur_phani/status/935789368702390272
;2017-11-29 08:41;"Please try charging your phone while it is off and check the time it will take. After that use your phone and charge it again and check the charge time. Mac_Lenovo";;"935775767279099905";https://twitter.com/lenovo/status/935775767279099905
;2017-11-29 07:52;"I am using the rapid charger that I got with phone and it takes 4hr to charge what kind of rapid charger is that";;"935763493587996672";https://twitter.com/Kovvur_phani/status/935763493587996672
;2017-11-29 07:04;"Hi! Thanks for reaching out. Please check this link http://lnv.gy/2k6MqhX for any updates. As for the security patch, we’re implementing essential patches as new security issues emerge, we'll evaluate them and update your phone as needed. Jan_Lenovo https://twitter.com/messages/compose?recipient_id=17307429 …";;"935751233486409728";https://twitter.com/lenovo/status/935751233486409728
;2017-11-29 06:43;"Your favourite Phone is back With new look And new features... Maruti Mobile Service & Std # mobile # phone # accessories # samsung # apple # vivo # oppo # service # nokia # lenovo # rajkot # gujaratpic.twitter.com/PKkjxlk7qw";# # # # # # # # # # # #;"935745974437367808";https://twitter.com/MarutiStd/status/935745974437367808
;2017-11-29 05:41;"@ motorolaindia @ Moto_Support @ Lenovo_in I am having a # MotoG5Plus which is under warranty. After the last update the vibration of the finger print sensor,phone call and the navigation buttons gets stop. It has been faced by other G5 users also. Please report this issue and fix it";#;"935730382158385152";https://twitter.com/shaunakamin099/status/935730382158385152
;2017-11-29 04:23;"My mobile no. 9269937205, alternative no. 9953020828 Location- NEAR BANARAS HINDU UNIVERSITY, Varanasi-221005 Number of signals in the bars fluctuates all the time and most of the time I am even not getting 2G network. Even facing problem of calling. My phone is lenovo k4 note";;"935710800915742721";https://twitter.com/maurya6/status/935710800915742721
;2017-11-28 23:59;"Leather Case For Lenovo Lemon 3/3S Coloured Pattern Series Left And Right Flip Phone Cover… http://bargainsnfinds.com/2017/11/28/leather-case-for-lenovo-lemon-3-3s-coloured-pattern-series-left-and-right-flip-phone-cover-stars-and-stripes/ …pic.twitter.com/sBfkIQUH8X";;"935644460351938561";https://twitter.com/bargainsnfinds/status/935644460351938561
;2017-11-28 22:10;"@ lenovo my first cell phone! i was able to connect with others far away and not have to worry about charges # lenovoin";#;"935616830223286283";https://twitter.com/jjallenjr/status/935616830223286283
;2017-11-28 20:28;"@ Lenovo_in Awaiting for ur reply The Phone is on verge of getting dead /unusable The Old S/W patch unable to match and cope up with new Apps and is making the phone lag like hell Just fr opinion as I follow ur channel @ igyaan @ geekyranjit Do we Still think Lenovo worth a buy https://twitter.com/vikasjain_88/status/927978776918573056 …";;"935591237171650560";https://twitter.com/vikasjain_88/status/935591237171650560
;2017-11-28 20:27;"PS The tab is great, @ alcatelmobileES make great phones and tablets, better than the @ lenovo @ Acer and @ PrimuxTech crap! The problem is @ Google who overload new tabs with their apps and partner apps that you cannot uninstall. It should be illegal if it isnt already!";;"935590906606051329";https://twitter.com/evertonfcforum/status/935590906606051329
;2017-11-28 19:45;"Never buy Moto or Lenovo phones. Pathetic after sales service and irresponsible attitude. https://twitter.com/LenovoMobileIN/status/935516123373617152 …";;"935580337005924352";https://twitter.com/shahashesh2001/status/935580337005924352
;2017-11-28 19:07;"The support agent isn't responding to emails anymore, and his phone number now goes straight to voicemail for the second day in a row.";;"935570912203755522";https://twitter.com/pgwipeout/status/935570912203755522
;2017-11-28 18:34;"Moto X4 and Z2 Force are the First Phones with Qualcomm’s… http://dlvr.it/Q3JsBV # MiniXDA # News # Lenovo # MotorolaMotoX4 # XDA # rom # hack";# # # # # # #;"935562504175992832";https://twitter.com/GeekInfoNow/status/935562504175992832
;2017-11-28 18:09;"Holy shit my new phone is here and this fucker is huge! Left Microsoft Lumia 950XL, right Lenovo Phab2 Pro. I already looooove it! pic.twitter.com/Tnr72Q13jz";;"935556196802719744";https://twitter.com/Kazookieslama/status/935556196802719744
;2017-11-28 17:30;"@ Lenovo_in @ eJagoGrahakJago still I have not received agreed head phones. As I have paid 1990 Rs for extended warranty card and shopper stop coupon nothing https://twitter.com/Lencare_In/status/927611361370112000 …";;"935546379677470720";https://twitter.com/aps2182003/status/935546379677470720
;2017-11-28 17:25;"# knownews Motorola tweaking its G and E series of phones for 2018, Moto X5 hinted at Motorola has a lot of phones up its sleeves for 2018. Ever since its acquisition by Lenovo, Motorola has been releasing more than a few smartphones each year. Just in … http://ift.tt/2zNSMda";#;"935545087572037634";https://twitter.com/DerekTMcKinney/status/935545087572037634
;2017-11-28 17:19;"Motorola tweaking its G and E series of phones for 2018, Moto X5 hinted at Motorola has a lot of phones up its sleeves for 2018. Ever since its acquisition by Lenovo, Motorola has been releasing more than a few smartphones each year. Just in 2017 alone… http://ift.tt/2zNSMda";;"935543605795672069";https://twitter.com/Millthorn/status/935543605795672069
;2017-11-28 17:05;"Motorola tweaking its G and E series of phones for 2018, Moto X5 hinted at http://ift.tt/2zNSMda Motorola has a lot of phones up its sleeves for 2018. Ever since its acquisition by Lenovo, Motorola has been releasing more than a few smartphones each year. Just in 2017 alone… pic.twitter.com/olLvtwoJkn";;"935540165245849601";https://twitter.com/LouzWate/status/935540165245849601
;2017-11-28 13:23;"If you need beta testers, I have; iPad 5, Moto G4+ phone and a Lenovo Tab 4 10 Plus Android tablet.";;"935484410262147072";https://twitter.com/PVBuk/status/935484410262147072
;2017-11-28 11:19;"Agreed. And we are seeing most people being smartphone zombies nowadays which they should acknowledge and better maintain their phone-life balance.";;"935453188513075200";https://twitter.com/Samit_hawx/status/935453188513075200
;2017-11-28 09:34;"Hi Yaron! Thanks for choosing Lenovo! Please provide us the order number, phone number and email address you used to order via Direct Message so we can check. We'd like to help! Mac_Lenovo https://twitter.com/messages/compose?recipient_id=1566608652 …";;"935426684760797184";https://twitter.com/lenovohelp/status/935426684760797184
;2017-11-28 09:21;"Hi Matthew! We'd like to help. Could you please provide the order number, email address and phone number associated with the order via direct message? We'll try to check the status of your order at our end. Thanks! Reggie_Lenovo https://twitter.com/messages/compose?recipient_id=1566608652 …";;"935423486369071104";https://twitter.com/lenovohelp/status/935423486369071104
;2017-11-28 08:00;"We're live from Lenovo and Motorola's joint phone unveiling! http://setiodewo.com/g.php?i=149986";;"935402980056039424";https://twitter.com/KlinikuNet/status/935402980056039424
;2017-11-28 07:58;"No, check my DMs to the @ Lenovo_in and @ lenovoUS Attached screenshot of website stating offer and subsequent 5+ phone calls made to your executives who assured me of some technical issues and therefore a payment link would be sent to my email address with the price of ₹44,444 pic.twitter.com/DsQPpB6r1o";;"935402430765740032";https://twitter.com/vishalrshah/status/935402430765740032
;2017-11-28 06:19;"Dear Sir, Please find the new copy of service centre. When I requested and told them about the problem I am facing, they given waiting time of 18 days. I don't find it reasonable to keep a smart phone in service centre for 18 days and stay like fool. No value for money . pic.twitter.com/iOaAmaIyOG";;"935377707344564224";https://twitter.com/bring_d_change/status/935377707344564224
;2017-11-28 05:00;"A closer look at Lenovo's bendy concept phone and tablet http://setiodewo.com/g.php?i=150077";;"935357711071436800";https://twitter.com/KlinikuNet/status/935357711071436800
;2017-11-28 00:47;"the reason im considering a Huawei specifically right now is cause I have a Huawei phone, which im very happy with for its price, and cause Samsung and Lenovo both have failed me in the (recent) past";;"935294090014535681";https://twitter.com/foxicity_/status/935294090014535681
