id;date;text,hashtags;permalink
;2018-02-28 21:59;"Baseus Spiderman Universal Clamping Type Gravity Car Mount Phone Holder, For iPhone, Galaxy, Sony, Lenovo, HTC, Huawei, and other Smartphones (Gold) https://www.sunsky-online.com/view/629857.htm?contact=Lassie …pic.twitter.com/cVj94GnqoL";;"968953844142084097";https://twitter.com/o_shateb/status/968953844142084097
;2018-02-28 18:02;"Lenovo Z2 Plus Review and Specifications | Phone for Non-Gamers http://rviv.ly/5JILY # tech # droidcrunch # techtips";# # #;"968894210031091714";https://twitter.com/droidcrunch/status/968894210031091714
;2018-02-28 16:52;"One of my favorite phones of all time... shut up and take my money, Lenovo. https://twitter.com/AndroidAuth/status/968876208736886784 …";;"968876449540329474";https://twitter.com/samharrelson/status/968876449540329474
;2018-02-28 16:47;"It started like 2 months ago and happened after a security update or something. Tried to factory reset the phone already but the battery life is still awful. Is there a way to get a replacement battery? I know how to handle phones and have changed batteries several times already";;"968875346417324037";https://twitter.com/JuGermany/status/968875346417324037
;2018-02-28 15:07;"Hello dear, I believe I lost my phone at you club yesterday, could you please verify if there is any golden lenovo in your lost and found? @ msg_jacob";;"968850168551485440";https://twitter.com/alezigon/status/968850168551485440
;2018-02-28 15:02;"Hello dear, I believe I lost my phone at you club yesterday, could you please verify if there is any golden lenovo in your lost and found? @ JeremyJoseph";;"968848921664606210";https://twitter.com/alezigon/status/968848921664606210
;2018-02-28 14:47;"A friend has bought lenovo k8 note that too at offline Vivek store and he says he's aware that he paid almost 1000₹ more. And bought the phone because its SAR value is low.";;"968845085210165248";https://twitter.com/netcitizen/status/968845085210165248
;2018-02-28 13:03;"Anyone waiting for an Android update for their Three bought phone, Google how to do it yourself. Three don't care about your phone's security. I updated my Lenovo P2 and am now on a Security patch dated Nov17 instead of Oct16. I won't buy a phone from Three again! @ ThreeUK";;"968818961260470272";https://twitter.com/petdaw43/status/968818961260470272
;2018-02-28 12:45;"(Xiaomi, HTC, and Lenovo had booths too, but they didn't have any new phones to show)";;"968814298049994752";https://twitter.com/mcwm/status/968814298049994752
;2018-02-28 12:11;"My dear friends please retweet this. @ goku2195 @ ArnoldAntony95 @ Invest_Books Need a wide protest against Lenovo. The customer center executives misbehaved with me. I can't tolerate this. A phone bought within three days and I have to pay extra 7000 for it. What the hell";;"968805776465645568";https://twitter.com/AkhilAjithNair1/status/968805776465645568
;2018-02-28 12:07;"It was my big mistake that I bought @ lenovo @ Lenovo_in @ LenovoMobileIN @ LenovoSupport mobile. Neither the company nor the service centre are good. They sold me a damaged piece and their service centre took my mobile for service but they damaged the phone screen. 1/";;"968804920466972672";https://twitter.com/ashu_raj16/status/968804920466972672
;2018-02-28 11:24;"Global Tablet and Smart phone Market Size 2018- (Lenovo, Motorola, Nokia, LG, ZTE and HTC) - The Important Events 24 https://dragplus.com/post/id/43232796 …";;"968793944283860992";https://twitter.com/motorola_dp/status/968793944283860992
;2018-02-28 10:20;"Motorola RAZR coming back hints Lenovo CEO One of the most popular handsets in the history of the cellphone, Motorola sold 50 million RAZR flip phones between 2004 and 2006. Anyone who was anyone had to have the device. While there were smartphones aro… http://ift.tt/2F0pRVK pic.twitter.com/NCjrNtXIb1";;"968777877666877440";https://twitter.com/worldvoipcenter/status/968777877666877440
;2018-02-28 08:06;"Hi there! Thank you for reaching out to us. Unfortunately, there will be no Volte update for this phone. You can refer to this links: http://lnv.gy/2F9LGl7 and http://lnv.gy/2F6nPTB . John_Lenovo";;"968744318969278464";https://twitter.com/lenovo/status/968744318969278464
;2018-02-28 07:59;"@ xiaomi when you dont want to sell something, why tell people that you want to sell it in 1st place? i needed new phone 5days ago... could have bought Honor or Lenovo right then and not waited had you not lied about sale today...";;"968742462763294722";https://twitter.com/prabhavrocks/status/968742462763294722
;2018-02-28 07:40;"Do you need an upgrade well i got you,variety of phones at the best prices in Oppo, Infinix,,Wiki,Huawei,Lenovo,Tecno,Samsung and more to view click on the link http://bit.ly/2owHMZ6 # PayDayDeals # AMLiveNTV # Brekko # ReadyFor # KFCBatWorldCupViewingpic.twitter.com/nc76ebkNXD";# # # # #;"968737750836043776";https://twitter.com/Lunatic_kenyan/status/968737750836043776
;2018-02-28 07:25;"@ LenovoMobileIN @ Moto_Support # motohub # Motorola # dontbuy # MotoX4 # moto # likeforlike # MotoZ @ motorolaindia Don't buy any Motorola and lenovo phone because of their fake promises and there poor service qualities.";# # # # # # #;"968733852968550406";https://twitter.com/Vikas_kc1/status/968733852968550406
;2018-02-28 06:17;"1.Bought two phone from Lenovo, both had got screen carcked when fall from ring finger height. Went to service center, they disagree to replace and service it even after agreeing to pay for it. 2.Bought a laptop 3yrs back, visited service center, made it completely non-usable";;"968716784504320000";https://twitter.com/BlackRoughHeart/status/968716784504320000
;2018-02-28 05:24;"@ lenovo As a G5 Plus owner, and I bought it because it is small I was sad to hear you grew the G6 Plus. I will look within Lenovo but the G6 Plus is just too big! Some of us don't want a bigger phone! I sold my large Galaxy to get a G5 Plus.";;"968703535733866502";https://twitter.com/malifestro/status/968703535733866502
;2018-02-28 04:02;"Nokia in Q4 (3 months) sold 4.4M phones. More than Google, OnePlus, HTC, Lenovo, and Sony. Good job, Nokia! Also, nobody is buying the Google Pixel. Nobody. Tech geeks forget that.";;"968682818397118464";https://twitter.com/SnazzyQ/status/968682818397118464
;2018-02-28 04:00;"Motorola RAZR coming back hints Lenovo CEO - One of the most popular handsets in the history of the cellphone, Motorola sold 50 million RAZR flip phones between 2004 and 2006. Anyone who was anyone had to have the device. While there were smartphones ... http://ow.ly/fPMV50gF6Pl";;"968682366871973888";https://twitter.com/lbprohan/status/968682366871973888
;2018-02-27 23:19;"Just came to know that # RedmiNote5Pro is not even 4G+ LTE-A compatible even at a price point of 14000. Even 2 years old # lenovo zuk series phone are LTE-A carrier aggregation compatible. All networks are loaded better buy LTE-A device and don't buy this @ XiaomiIndia # Redmi device";# # #;"968611621110087681";https://twitter.com/vcube23/status/968611621110087681
;2018-02-27 22:10;"Lenovo shows off clip-on Polaroid printer and health scanner for Motorola phones https://www.mirror.co.uk/tech/lenovo-shows-clip-polaroid-printer-12096775#ICID=sharebar_twitter …";#ICID;"968594273959464960";https://twitter.com/shitian321136/status/968594273959464960
;2018-02-27 21:52;"Analysis: HMD sold 9M Nokia smartphones in H2 2017, more than brands like Sony, HTC, Lenovo as its focus on Android One and new high-end phones looks promising (Ian Fogg/IHS Technology) Ian Fogg / IHS Technology: Analysis: HMD sold 9M Nokia smartphones… https://buff.ly/2GJNjTG";;"968589557003374592";https://twitter.com/homeimpL4M0A1/status/968589557003374592
;2018-02-27 21:30;"Lenovo Chromebooks updated with new touch and pen tech - Lenovo has the Motorola brand for its mobile group. There are still Lenovo phones available but the company has been getting busy with other products such as VR kits, smart displays, tablets, an... http://ow.ly/laVS50gENZE";;"968584222779871233";https://twitter.com/Kntonchino/status/968584222779871233
;2018-02-27 20:01;"I have a Moto g5 plus . Whenver my phone get discharge or restart , it can't detect the sim card in both slots. Raise the query to Lenovo customer care and submitted the phone to serivce center twice... everytime they keep the phone for two three days, tell me it's okay now..";;"968561728467345410";https://twitter.com/patange_sumit/status/968561728467345410
;2018-02-27 19:59;"I have a Moto g5 plus . Whenver my phone get discharge or restart , it can't detect the sim card in both slots. Raise the query to Lenovo customer care and submitted the phone to serivce center twice... everytime they keep the phone for two three days, tell me it's okay now..";;"968561263558062080";https://twitter.com/patange_sumit/status/968561263558062080
;2018-02-27 17:44;"Lenovo shows off clip-on Polaroid printer and health scanner for Motorola phones https://www.mirror.co.uk/tech/lenovo-shows-clip-polaroid-printer-12096775#ICID=Android_TMNewsApp_AppShare …";#ICID;"968527218455580677";https://twitter.com/Stephen5478/status/968527218455580677
;2018-02-27 17:31;"My First And Last # LenovoKiller8 Never Ever Buy Again Farzi Lenovo Mobile Phone";#;"968524103710748672";https://twitter.com/AsadKurwai/status/968524103710748672
;2018-02-27 17:17;"@ lenovo why is the U.K. always one of the last to get updates on mobile devices e.g Mobile phones. The Moto G5 plus hasn’t got the Android 8.0 update yet and 8.1 is out on some phone in some countries. It’s all too slooooow";;"968520361246683136";https://twitter.com/Dazle5000/status/968520361246683136
;2018-02-27 16:45;"@ LenovoMobileIN @ Moto_Support # motohub # Motorola # dontbuy # MotoX4 # moto # likeforlike # MotoZ @ motorolaindia Don't buy any Motorola and lenovo phone because of their fake promises and there poor service qualities.";# # # # # # #;"968512533182087168";https://twitter.com/Vikas_kc1/status/968512533182087168
;2018-02-27 16:45;"This Phone brand "LENOVO" is doing "KABAAD" these days! Don't you think so ? I personally feel that Lenovo A6000 is last best phone of Lenovo.. Comment and let me know about lenovo! # stopadvertising # banlenovophones # noobjectioninotherproducts # donotbuythesephones";# # # #;"968512355133894657";https://twitter.com/RahulMuddhaprm/status/968512355133894657
;2018-02-27 16:43;"New post from Windows Central - News, Forums, Reviews, Help for Windows Phone:"Chime in: Choosing between the HP Envy x360 and Lenovo Flex 5 "http://ift.tt/2EZwt2S";;"968511847803637760";https://twitter.com/drunktechguy/status/968511847803637760
;2018-02-27 15:37;"Please your camera sucks big time. Idk how do you pull off the camera in Moto phones. But Lenovo's battery sucks. And even your glass is terrible. Broke when it fell from 45cm from the ground. Plus LENOVO has this storage bug that id pretty annoying. Damn you @ Lencare_In";;"968495209045782528";https://twitter.com/007_Shubhams/status/968495209045782528
;2018-02-27 15:29;"Lenovo shows off clip-on Polaroid printer and health scanner for Motorola phones https://www.mirror.co.uk/tech/lenovo-shows-clip-polaroid-printer-12096775#ICID=sharebar_twitter …";#ICID;"968493214398214144";https://twitter.com/pictureoffake/status/968493214398214144
;2018-02-27 15:06;"You will bring successor to flop phones like k6 note and k4 note but I wonder if you bought successor to your hit phones like Lenovo p2 and Lenovo vibe x3 why?";;"968487403995348992";https://twitter.com/jaya_saikiran/status/968487403995348992
